DATE,COUNTRY,CITY,VALUE
16-10-2019,US,Tallahassee,20
17-10-2019,US,Tallahassee,28
18-10-2019,US,Tallahassee,33
19-10-2019,US,Tallahassee,20
20-10-2019,US,Tallahassee,18
21-10-2019,US,Tallahassee,30
22-10-2019,US,Tallahassee,21
23-10-2019,US,Tallahassee,24
24-10-2019,US,Tallahassee,35
25-10-2019,US,Tallahassee,30
26-10-2019,US,Tallahassee,27
27-10-2019,US,Tallahassee,31
28-10-2019,US,Tallahassee,40
29-10-2019,US,Tallahassee,37
30-10-2019,US,Tallahassee,28
31-10-2019,US,Tallahassee,22
01-11-2019,US,Tallahassee,55
02-11-2019,US,Tallahassee,35
03-11-2019,US,Tallahassee,21
04-11-2019,US,Tallahassee,30
05-11-2019,US,Tallahassee,32
06-11-2019,US,Tallahassee,29
07-11-2019,US,Tallahassee,33
08-11-2019,US,Tallahassee,40
09-11-2019,US,Tallahassee,42
10-11-2019,US,Tallahassee,25
11-11-2019,US,Tallahassee,34
12-11-2019,US,Tallahassee,18
13-11-2019,US,Tallahassee,26
14-11-2019,US,Tallahassee,31
15-11-2019,US,Tallahassee,13
16-11-2019,US,Tallahassee,27
17-11-2019,US,Tallahassee,30
18-11-2019,US,Tallahassee,41
19-11-2019,US,Tallahassee,51
20-11-2019,US,Tallahassee,54
21-11-2019,US,Tallahassee,54
22-11-2019,US,Tallahassee,42
23-11-2019,US,Tallahassee,28
24-11-2019,US,Tallahassee,21
25-11-2019,US,Tallahassee,36
26-11-2019,US,Tallahassee,35
27-11-2019,US,Tallahassee,31
28-11-2019,US,Tallahassee,26
29-11-2019,US,Tallahassee,33
30-11-2019,US,Tallahassee,35
01-12-2019,US,Tallahassee,28
02-12-2019,US,Tallahassee,18
03-12-2019,US,Tallahassee,33
04-12-2019,US,Tallahassee,30
05-12-2019,US,Tallahassee,25
06-12-2019,US,Tallahassee,25
07-12-2019,US,Tallahassee,30
08-12-2019,US,Tallahassee,42
09-12-2019,US,Tallahassee,47
10-12-2019,US,Tallahassee,31
11-12-2019,US,Tallahassee,32
12-12-2019,US,Tallahassee,25
13-12-2019,US,Tallahassee,22
14-12-2019,US,Tallahassee,25
15-12-2019,US,Tallahassee,48
16-12-2019,US,Tallahassee,30
17-12-2019,US,Tallahassee,22
18-12-2019,US,Tallahassee,25
19-12-2019,US,Tallahassee,28
20-12-2019,US,Tallahassee,29
21-12-2019,US,Tallahassee,30
22-12-2019,US,Tallahassee,14
23-12-2019,US,Tallahassee,12
24-12-2019,US,Tallahassee,16
25-12-2019,US,Tallahassee,24
26-12-2019,US,Tallahassee,40
27-12-2019,US,Tallahassee,30
28-12-2019,US,Tallahassee,25
29-12-2019,US,Tallahassee,15
30-12-2019,US,Tallahassee,20
30-12-2019,US,Tallahassee,20
31-12-2019,US,Tallahassee,20
31-12-2019,US,Tallahassee,20
01-01-2020,US,Tallahassee,37
01-01-2020,US,Tallahassee,37
02-01-2020,US,Tallahassee,22
03-01-2020,US,Tallahassee,57
04-01-2020,US,Tallahassee,19
04-01-2020,US,Tallahassee,19
05-01-2020,US,Tallahassee,28
06-01-2020,US,Tallahassee,50
07-01-2020,US,Tallahassee,37
07-01-2020,US,Tallahassee,37
08-01-2020,US,Tallahassee,64
09-01-2020,US,Tallahassee,39
10-01-2020,US,Tallahassee,38
10-01-2020,US,Tallahassee,38
11-01-2020,US,Tallahassee,32
12-01-2020,US,Tallahassee,21
13-01-2020,US,Tallahassee,30
14-01-2020,US,Tallahassee,28
15-01-2020,US,Tallahassee,18
16-01-2020,US,Tallahassee,20
17-01-2020,US,Tallahassee,25
18-01-2020,US,Tallahassee,31
19-01-2020,US,Tallahassee,18
20-01-2020,US,Tallahassee,28
21-01-2020,US,Tallahassee,40
22-01-2020,US,Tallahassee,45
23-01-2020,US,Tallahassee,53
24-01-2020,US,Tallahassee,36
25-01-2020,US,Tallahassee,24
26-01-2020,US,Tallahassee,31
27-01-2020,US,Tallahassee,30
28-01-2020,US,Tallahassee,35
29-01-2020,US,Tallahassee,39
30-01-2020,US,Tallahassee,32
31-01-2020,US,Tallahassee,30
01-02-2020,US,Tallahassee,35
01-02-2020,US,Tallahassee,35
02-02-2020,US,Tallahassee,25
03-02-2020,US,Tallahassee,52
04-02-2020,US,Tallahassee,40
04-02-2020,US,Tallahassee,40
05-02-2020,US,Tallahassee,43
06-02-2020,US,Tallahassee,36
07-02-2020,US,Tallahassee,47
07-02-2020,US,Tallahassee,47
08-02-2020,US,Tallahassee,62
09-02-2020,US,Tallahassee,58
10-02-2020,US,Tallahassee,32
10-02-2020,US,Tallahassee,32
11-02-2020,US,Tallahassee,25
12-02-2020,US,Tallahassee,32
13-02-2020,US,Tallahassee,23
14-02-2020,US,Tallahassee,20
15-02-2020,US,Tallahassee,24
16-02-2020,US,Tallahassee,25
17-02-2020,US,Tallahassee,23
18-02-2020,US,Tallahassee,32
19-02-2020,US,Tallahassee,21
20-02-2020,US,Tallahassee,17
21-02-2020,US,Tallahassee,23
22-02-2020,US,Tallahassee,27
23-02-2020,US,Tallahassee,39
24-02-2020,US,Tallahassee,27
25-02-2020,US,Tallahassee,21
26-02-2020,US,Tallahassee,22
27-02-2020,US,Tallahassee,23
28-02-2020,US,Tallahassee,43
29-02-2020,US,Tallahassee,48
01-03-2020,US,Tallahassee,42
01-03-2020,US,Tallahassee,42
02-03-2020,US,Tallahassee,32
03-03-2020,US,Tallahassee,46
04-03-2020,US,Tallahassee,76
04-03-2020,US,Tallahassee,76
05-03-2020,US,Tallahassee,43
06-03-2020,US,Tallahassee,43
07-03-2020,US,Tallahassee,48
07-03-2020,US,Tallahassee,48
08-03-2020,US,Tallahassee,50
09-03-2020,US,Tallahassee,68
10-03-2020,US,Tallahassee,42
10-03-2020,US,Tallahassee,42
11-03-2020,US,Tallahassee,34
12-03-2020,US,Tallahassee,38
13-03-2020,US,Tallahassee,42
14-03-2020,US,Tallahassee,66
15-03-2020,US,Tallahassee,63
16-03-2020,US,Tallahassee,54
17-03-2020,US,Tallahassee,48
18-03-2020,US,Tallahassee,51
19-03-2020,US,Tallahassee,41
20-03-2020,US,Tallahassee,47
21-03-2020,US,Tallahassee,40
22-03-2020,US,Tallahassee,41
23-03-2020,US,Tallahassee,38
24-03-2020,US,Tallahassee,31
25-03-2020,US,Tallahassee,51
26-03-2020,US,Tallahassee,59
27-03-2020,US,Tallahassee,53
28-03-2020,US,Tallahassee,54
29-03-2020,US,Tallahassee,60
30-03-2020,US,Tallahassee,54
30-03-2020,US,Tallahassee,54
31-03-2020,US,Tallahassee,40
31-03-2020,US,Tallahassee,40
01-04-2020,US,Tallahassee,18
01-04-2020,US,Tallahassee,18
02-04-2020,US,Tallahassee,25
03-04-2020,US,Tallahassee,37
04-04-2020,US,Tallahassee,68
04-04-2020,US,Tallahassee,68
05-04-2020,US,Tallahassee,38
06-04-2020,US,Tallahassee,40
07-04-2020,US,Tallahassee,37
07-04-2020,US,Tallahassee,37
08-04-2020,US,Tallahassee,51
09-04-2020,US,Tallahassee,73
10-04-2020,US,Tallahassee,35
10-04-2020,US,Tallahassee,35
11-04-2020,US,Tallahassee,39
12-04-2020,US,Tallahassee,29
13-04-2020,US,Tallahassee,57
14-04-2020,US,Tallahassee,49
15-04-2020,US,Tallahassee,32
16-04-2020,US,Tallahassee,34
17-04-2020,US,Tallahassee,32
18-04-2020,US,Tallahassee,36
19-04-2020,US,Tallahassee,30
20-04-2020,US,Tallahassee,18
21-04-2020,US,Tallahassee,30
22-04-2020,US,Tallahassee,31
23-04-2020,US,Tallahassee,26
24-04-2020,US,Tallahassee,31
25-04-2020,US,Tallahassee,46
26-04-2020,US,Tallahassee,23
27-04-2020,US,Tallahassee,25
28-04-2020,US,Tallahassee,56
29-04-2020,US,Tallahassee,34
30-04-2020,US,Tallahassee,19
01-05-2020,US,Tallahassee,20
01-05-2020,US,Tallahassee,20
02-05-2020,US,Tallahassee,31
03-05-2020,US,Tallahassee,21
04-05-2020,US,Tallahassee,66
04-05-2020,US,Tallahassee,66
05-05-2020,US,Tallahassee,31
06-05-2020,US,Tallahassee,34
07-05-2020,US,Tallahassee,37
07-05-2020,US,Tallahassee,37
08-05-2020,US,Tallahassee,51
09-05-2020,US,Tallahassee,75
10-05-2020,US,Tallahassee,37
11-05-2020,US,Tallahassee,26
12-05-2020,US,Tallahassee,30
13-05-2020,US,Tallahassee,33
14-05-2020,US,Tallahassee,30
15-05-2020,US,Tallahassee,33
16-05-2020,US,Tallahassee,35
17-05-2020,US,Tallahassee,29
18-05-2020,US,Tallahassee,30
19-05-2020,US,Tallahassee,26
20-05-2020,US,Tallahassee,31
21-05-2020,US,Tallahassee,30
22-05-2020,US,Tallahassee,38
23-05-2020,US,Tallahassee,36
24-05-2020,US,Tallahassee,38
25-05-2020,US,Tallahassee,29
26-05-2020,US,Tallahassee,27
27-05-2020,US,Tallahassee,25
28-05-2020,US,Tallahassee,24
29-05-2020,US,Tallahassee,33
30-05-2020,US,Tallahassee,33
31-05-2020,US,Tallahassee,37
01-06-2020,US,Tallahassee,31
02-06-2020,US,Tallahassee,36
03-06-2020,US,Tallahassee,15
04-06-2020,US,Tallahassee,44
05-06-2020,US,Tallahassee,29
06-06-2020,US,Tallahassee,24
07-06-2020,US,Tallahassee,35
08-06-2020,US,Tallahassee,41
09-06-2020,US,Tallahassee,51
10-06-2020,US,Tallahassee,37
11-06-2020,US,Tallahassee,28
12-06-2020,US,Tallahassee,44
13-06-2020,US,Tallahassee,26
14-06-2020,US,Tallahassee,39
15-06-2020,US,Tallahassee,41
16-06-2020,US,Tallahassee,29
17-06-2020,US,Tallahassee,28
18-06-2020,US,Tallahassee,40
19-06-2020,US,Tallahassee,51
20-06-2020,US,Tallahassee,53
21-06-2020,US,Tallahassee,43
22-06-2020,US,Tallahassee,35
23-06-2020,US,Tallahassee,25
24-06-2020,US,Tallahassee,47
25-06-2020,US,Tallahassee,58
26-06-2020,US,Tallahassee,157
27-06-2020,US,Tallahassee,147
28-06-2020,US,Tallahassee,64
29-06-2020,US,Tallahassee,37
29-06-2020,US,Tallahassee,37
30-06-2020,US,Tallahassee,51
30-06-2020,US,Tallahassee,51
01-07-2020,US,Tallahassee,31
02-07-2020,US,Tallahassee,20
03-07-2020,US,Tallahassee,24
04-07-2020,US,Tallahassee,46
05-07-2020,US,Tallahassee,32
06-07-2020,US,Tallahassee,14
07-07-2020,US,Tallahassee,45
08-07-2020,US,Tallahassee,39
09-07-2020,US,Tallahassee,34
10-07-2020,US,Tallahassee,32
11-07-2020,US,Tallahassee,23
12-07-2020,US,Tallahassee,32
13-07-2020,US,Tallahassee,35
14-07-2020,US,Tallahassee,55
15-07-2020,US,Tallahassee,53
16-07-2020,US,Tallahassee,47
17-07-2020,US,Tallahassee,43
18-07-2020,US,Tallahassee,44
19-07-2020,US,Tallahassee,29
20-07-2020,US,Tallahassee,34
21-07-2020,US,Tallahassee,34
22-07-2020,US,Tallahassee,29
23-07-2020,US,Tallahassee,27
24-07-2020,US,Tallahassee,25
25-07-2020,US,Tallahassee,27
26-07-2020,US,Tallahassee,25
27-07-2020,US,Tallahassee,27
28-07-2020,US,Tallahassee,22
29-07-2020,US,Tallahassee,44
30-07-2020,US,Tallahassee,63
31-07-2020,US,Tallahassee,69
01-08-2020,US,Tallahassee,38
02-08-2020,US,Tallahassee,27
03-08-2020,US,Tallahassee,33
04-08-2020,US,Tallahassee,47
05-08-2020,US,Tallahassee,44
06-08-2020,US,Tallahassee,47
07-08-2020,US,Tallahassee,40
08-08-2020,US,Tallahassee,34
09-08-2020,US,Tallahassee,30
10-08-2020,US,Tallahassee,41
11-08-2020,US,Tallahassee,23
12-08-2020,US,Tallahassee,41
13-08-2020,US,Tallahassee,31
14-08-2020,US,Tallahassee,26
15-08-2020,US,Tallahassee,33
16-08-2020,US,Tallahassee,41
17-08-2020,US,Tallahassee,48
18-08-2020,US,Tallahassee,48
19-08-2020,US,Tallahassee,28
20-08-2020,US,Tallahassee,27
21-08-2020,US,Tallahassee,28
22-08-2020,US,Tallahassee,21
23-08-2020,US,Tallahassee,39
24-08-2020,US,Tallahassee,31
25-08-2020,US,Tallahassee,55
26-08-2020,US,Tallahassee,41
27-08-2020,US,Tallahassee,32
28-08-2020,US,Tallahassee,28
29-08-2020,US,Tallahassee,16
30-08-2020,US,Tallahassee,18
31-08-2020,US,Tallahassee,26
01-09-2020,US,Tallahassee,40
02-09-2020,US,Tallahassee,35
03-09-2020,US,Tallahassee,28
04-09-2020,US,Tallahassee,55
05-09-2020,US,Tallahassee,25
06-09-2020,US,Tallahassee,30
07-09-2020,US,Tallahassee,46
08-09-2020,US,Tallahassee,41
09-09-2020,US,Tallahassee,33
10-09-2020,US,Tallahassee,25
11-09-2020,US,Tallahassee,33
12-09-2020,US,Tallahassee,58
13-09-2020,US,Tallahassee,26
14-09-2020,US,Tallahassee,29
15-09-2020,US,Tallahassee,29
16-09-2020,US,Tallahassee,24
17-09-2020,US,Tallahassee,21
18-09-2020,US,Tallahassee,22
19-09-2020,US,Tallahassee,42
20-09-2020,US,Tallahassee,30
21-09-2020,US,Tallahassee,28
22-09-2020,US,Tallahassee,31
23-09-2020,US,Tallahassee,28
24-09-2020,US,Tallahassee,29
25-09-2020,US,Tallahassee,28
26-09-2020,US,Tallahassee,33
27-09-2020,US,Tallahassee,42
28-09-2020,US,Tallahassee,25
28-09-2020,US,Tallahassee,25
29-09-2020,US,Tallahassee,21
29-09-2020,US,Tallahassee,21
30-09-2020,US,Tallahassee,27
30-09-2020,US,Tallahassee,27
01-10-2020,US,Tallahassee,35
02-10-2020,US,Tallahassee,30
03-10-2020,US,Tallahassee,39
04-10-2020,US,Tallahassee,33
05-10-2020,US,Tallahassee,33
06-10-2020,US,Tallahassee,40
07-10-2020,US,Tallahassee,59
08-10-2020,US,Tallahassee,30
09-10-2020,US,Tallahassee,21
10-10-2020,US,Tallahassee,28
11-10-2020,US,Tallahassee,28
12-10-2020,US,Tallahassee,66
13-10-2020,US,Tallahassee,54
14-10-2020,US,Tallahassee,55
15-10-2020,US,Tallahassee,56
16-10-2020,US,Tallahassee,56
17-10-2020,US,Tallahassee,38
18-10-2020,US,Tallahassee,35
19-10-2020,US,Tallahassee,33
20-10-2020,US,Tallahassee,30
21-10-2020,US,Tallahassee,33
22-10-2020,US,Tallahassee,27
23-10-2020,US,Tallahassee,24
24-10-2020,US,Tallahassee,21
25-10-2020,US,Tallahassee,21
26-10-2020,US,Tallahassee,34
27-10-2020,US,Tallahassee,31
28-10-2020,US,Tallahassee,26
29-10-2020,US,Tallahassee,31
30-10-2020,US,Tallahassee,23
31-10-2020,US,Tallahassee,30
01-11-2020,US,Tallahassee,40
02-11-2020,US,Tallahassee,32
03-11-2020,US,Tallahassee,35
04-11-2020,US,Tallahassee,39
05-11-2020,US,Tallahassee,36
06-11-2020,US,Tallahassee,41
07-11-2020,US,Tallahassee,50
08-11-2020,US,Tallahassee,34
09-11-2020,US,Tallahassee,23
10-11-2020,US,Tallahassee,29
11-11-2020,US,Tallahassee,27
12-11-2020,US,Tallahassee,54
13-11-2020,US,Tallahassee,38
14-11-2020,US,Tallahassee,45
15-11-2020,US,Tallahassee,36
16-11-2020,US,Tallahassee,18
17-11-2020,US,Tallahassee,40
18-11-2020,US,Tallahassee,26
19-11-2020,US,Tallahassee,35
20-11-2020,US,Tallahassee,26
21-11-2020,US,Tallahassee,19
22-11-2020,US,Tallahassee,21
23-11-2020,US,Tallahassee,37
24-11-2020,US,Tallahassee,33
25-11-2020,US,Tallahassee,30
26-11-2020,US,Tallahassee,24
27-11-2020,US,Tallahassee,20
28-11-2020,US,Tallahassee,15
29-11-2020,US,Tallahassee,29
30-11-2020,US,Tallahassee,18
01-12-2020,US,Tallahassee,25
02-12-2020,US,Tallahassee,20
03-12-2020,US,Tallahassee,38
04-12-2020,US,Tallahassee,60
05-12-2020,US,Tallahassee,30
06-12-2020,US,Tallahassee,38
07-12-2020,US,Tallahassee,35
08-12-2020,US,Tallahassee,34
09-12-2020,US,Tallahassee,26
10-12-2020,US,Tallahassee,34
11-12-2020,US,Tallahassee,33
12-12-2020,US,Tallahassee,38
13-12-2020,US,Tallahassee,26
14-12-2020,US,Tallahassee,18
15-12-2020,US,Tallahassee,23
16-12-2020,US,Tallahassee,28
17-12-2020,US,Tallahassee,28
18-12-2020,US,Tallahassee,40
19-12-2020,US,Tallahassee,37
20-12-2020,US,Tallahassee,28
21-12-2020,US,Tallahassee,33
22-12-2020,US,Tallahassee,38
23-12-2020,US,Tallahassee,32
24-12-2020,US,Tallahassee,20
25-12-2020,US,Tallahassee,14
26-12-2020,US,Tallahassee,23
27-12-2020,US,Tallahassee,33
28-12-2020,US,Tallahassee,35
28-12-2020,US,Tallahassee,35
29-12-2020,US,Tallahassee,45
29-12-2020,US,Tallahassee,45
30-12-2020,US,Tallahassee,40
30-12-2020,US,Tallahassee,40
31-12-2020,US,Tallahassee,35
31-12-2020,US,Tallahassee,35
01-01-2021,US,Tallahassee,34
01-01-2021,US,Tallahassee,34
02-01-2021,US,Tallahassee,30
03-01-2021,US,Tallahassee,26
04-01-2021,US,Tallahassee,20
05-01-2021,US,Tallahassee,35
06-01-2021,US,Tallahassee,31
13-01-2021,US,Tallahassee,36
14-01-2021,US,Tallahassee,44
15-01-2021,US,Tallahassee,30
16-01-2021,US,Tallahassee,24
17-01-2021,US,Tallahassee,32
18-01-2021,US,Tallahassee,35
19-01-2021,US,Tallahassee,51
20-01-2021,US,Tallahassee,57
21-01-2021,US,Tallahassee,57
22-01-2021,US,Tallahassee,24
23-01-2021,US,Tallahassee,26
24-01-2021,US,Tallahassee,33
25-01-2021,US,Tallahassee,36
26-01-2021,US,Tallahassee,47
27-01-2021,US,Tallahassee,27
28-01-2021,US,Tallahassee,23
29-01-2021,US,Tallahassee,28
30-01-2021,US,Tallahassee,52
31-01-2021,US,Tallahassee,33
01-02-2021,US,Tallahassee,24
01-02-2021,US,Tallahassee,24
02-02-2021,US,Tallahassee,28
03-02-2021,US,Tallahassee,15
04-02-2021,US,Tallahassee,33
05-02-2021,US,Tallahassee,44
06-02-2021,US,Tallahassee,39
13-02-2021,US,Tallahassee,11
14-02-2021,US,Tallahassee,10
15-02-2021,US,Tallahassee,19
16-02-2021,US,Tallahassee,23
17-02-2021,US,Tallahassee,38
18-02-2021,US,Tallahassee,23
19-02-2021,US,Tallahassee,23
20-02-2021,US,Tallahassee,35
21-02-2021,US,Tallahassee,26
22-02-2021,US,Tallahassee,28
23-02-2021,US,Tallahassee,21
24-02-2021,US,Tallahassee,40
25-02-2021,US,Tallahassee,51
26-02-2021,US,Tallahassee,38
27-02-2021,US,Tallahassee,38
28-02-2021,US,Tallahassee,31
01-03-2021,US,Tallahassee,28
01-03-2021,US,Tallahassee,28
02-03-2021,US,Tallahassee,35
03-03-2021,US,Tallahassee,16
04-03-2021,US,Tallahassee,53
05-03-2021,US,Tallahassee,46
06-03-2021,US,Tallahassee,31
13-03-2021,US,Tallahassee,57
14-03-2021,US,Tallahassee,51
15-03-2021,US,Tallahassee,43
16-03-2021,US,Tallahassee,38
17-03-2021,US,Tallahassee,39
18-03-2021,US,Tallahassee,44
19-03-2021,US,Tallahassee,17
20-03-2021,US,Tallahassee,25
21-03-2021,US,Tallahassee,27
22-03-2021,US,Tallahassee,41
23-03-2021,US,Tallahassee,39
24-03-2021,US,Tallahassee,38
25-03-2021,US,Tallahassee,54
26-03-2021,US,Tallahassee,38
27-03-2021,US,Tallahassee,30
28-03-2021,US,Tallahassee,35
29-03-2021,US,Tallahassee,31
30-03-2021,US,Tallahassee,38
31-03-2021,US,Tallahassee,32
01-04-2021,US,Tallahassee,26
02-04-2021,US,Tallahassee,59
03-04-2021,US,Tallahassee,27
04-04-2021,US,Tallahassee,44
05-04-2021,US,Tallahassee,35
06-04-2021,US,Tallahassee,23
13-04-2021,US,Tallahassee,44
14-04-2021,US,Tallahassee,49
15-04-2021,US,Tallahassee,40
16-04-2021,US,Tallahassee,36
17-04-2021,US,Tallahassee,41
18-04-2021,US,Tallahassee,27
19-04-2021,US,Tallahassee,38
20-04-2021,US,Tallahassee,57
21-04-2021,US,Tallahassee,47
22-04-2021,US,Tallahassee,34
23-04-2021,US,Tallahassee,47
24-04-2021,US,Tallahassee,52
25-04-2021,US,Tallahassee,24
26-04-2021,US,Tallahassee,33
27-04-2021,US,Tallahassee,30
28-04-2021,US,Tallahassee,35
29-04-2021,US,Tallahassee,45
30-04-2021,US,Tallahassee,39
01-05-2021,US,Tallahassee,25
02-05-2021,US,Tallahassee,24
03-05-2021,US,Tallahassee,45
04-05-2021,US,Tallahassee,46
05-05-2021,US,Tallahassee,29
06-05-2021,US,Tallahassee,30
13-05-2021,US,Tallahassee,18
14-05-2021,US,Tallahassee,26
15-05-2021,US,Tallahassee,33
16-05-2021,US,Tallahassee,33
17-05-2021,US,Tallahassee,34
18-05-2021,US,Tallahassee,29
19-05-2021,US,Tallahassee,30
20-05-2021,US,Tallahassee,31
21-05-2021,US,Tallahassee,40
22-05-2021,US,Tallahassee,30
23-05-2021,US,Tallahassee,30
24-05-2021,US,Tallahassee,43
25-05-2021,US,Tallahassee,51
26-05-2021,US,Tallahassee,51
27-05-2021,US,Tallahassee,45
28-05-2021,US,Tallahassee,38
29-05-2021,US,Tallahassee,30
30-05-2021,US,Tallahassee,21
31-05-2021,US,Tallahassee,38
03-01-2019,US,The Bronx,1
04-01-2019,US,The Bronx,1
05-01-2019,US,The Bronx,6
06-01-2019,US,The Bronx,42
07-01-2019,US,The Bronx,10
08-01-2019,US,The Bronx,30
09-01-2019,US,The Bronx,14
10-01-2019,US,The Bronx,23
10-01-2019,US,The Bronx,23
11-01-2019,US,The Bronx,19
12-01-2019,US,The Bronx,17
17-01-2019,US,The Bronx,31
03-02-2019,US,The Bronx,1
04-02-2019,US,The Bronx,3
05-02-2019,US,The Bronx,1
06-02-2019,US,The Bronx,37
07-02-2019,US,The Bronx,11
08-02-2019,US,The Bronx,34
09-02-2019,US,The Bronx,18
10-02-2019,US,The Bronx,38
10-02-2019,US,The Bronx,38
11-02-2019,US,The Bronx,19
12-02-2019,US,The Bronx,16
13-02-2019,US,The Bronx,2
16-02-2019,US,The Bronx,2
17-02-2019,US,The Bronx,2
18-02-2019,US,The Bronx,1
19-02-2019,US,The Bronx,2
20-02-2019,US,The Bronx,4
21-02-2019,US,The Bronx,58
22-02-2019,US,The Bronx,33
23-02-2019,US,The Bronx,9
24-02-2019,US,The Bronx,38
25-02-2019,US,The Bronx,2
26-02-2019,US,The Bronx,2
27-02-2019,US,The Bronx,4
28-02-2019,US,The Bronx,5
03-03-2019,US,The Bronx,4
04-03-2019,US,The Bronx,8
05-03-2019,US,The Bronx,18
06-03-2019,US,The Bronx,1
07-03-2019,US,The Bronx,57
08-03-2019,US,The Bronx,28
09-03-2019,US,The Bronx,27
10-03-2019,US,The Bronx,22
10-03-2019,US,The Bronx,22
11-03-2019,US,The Bronx,26
12-03-2019,US,The Bronx,20
13-03-2019,US,The Bronx,2
14-03-2019,US,The Bronx,22
15-03-2019,US,The Bronx,1
16-03-2019,US,The Bronx,1
17-03-2019,US,The Bronx,3
18-03-2019,US,The Bronx,48
19-03-2019,US,The Bronx,6
20-03-2019,US,The Bronx,1
21-03-2019,US,The Bronx,64
22-03-2019,US,The Bronx,3
23-03-2019,US,The Bronx,1
24-03-2019,US,The Bronx,3
25-03-2019,US,The Bronx,3
26-03-2019,US,The Bronx,4
27-03-2019,US,The Bronx,3
28-03-2019,US,The Bronx,8
29-03-2019,US,The Bronx,153
30-03-2019,US,The Bronx,1
31-03-2019,US,The Bronx,1
03-04-2019,US,The Bronx,4
04-04-2019,US,The Bronx,18
